ParkName,BeginTempCelsius,BeginPrecip,Year,DeerNum,VegType,GPSDate,GPSTime,Long,Lat,Month
Wilson's Creek National Battlefield,7.8,Light drizzle,2016,6,Grassland/Prairie,1/7/2016,18:26:28,-93.40219431,37.11459231,01
Wilson's Creek National Battlefield,7.8,Light drizzle,2016,5,Crop,1/7/2016,18:27:34,-93.40192855,37.11392439,01
Wilson's Creek National Battlefield,7.8,Light drizzle,2016,1,Grassland/Prairie,1/7/2016,18:29:15,-93.4018141,37.11340982,01
Wilson's Creek National Battlefield,7.8,Light drizzle,2016,2,Upland Forest,1/7/2016,18:32:33,-93.39853702,37.10967869,01
Wilson's Creek National Battlefield,7.8,Light drizzle,2016,2,Grassland/Prairie,1/7/2016,18:33:26,-93.39846334,37.10947107,01
Wilson's Creek National Battlefield,7.8,Light drizzle,2016,3,Grassland/Prairie,1/7/2016,18:40:34,-93.40414811,37.09787116,01
Wilson's Creek National Battlefield,7.8,Light drizzle,2016,18,Grassland/Prairie,1/7/2016,18:45:53,-93.4052971,37.09138186,01
Wilson's Creek National Battlefield,7.8,Light drizzle,2016,3,Crop,1/7/2016,18:47:13,-93.40535648,37.09137626,01
Wilson's Creek National Battlefield,7.8,Light drizzle,2016,4,Grassland/Prairie,1/7/2016,18:49:01,-93.40655359,37.09158454,01
Wilson's Creek National Battlefield,7.8,Light drizzle,2016,3,Crop,1/7/2016,18:49:53,-93.40661236,37.0916163,01
Wilson's Creek National Battlefield,7.8,Light drizzle,2016,3,Crop,1/7/2016,18:50:55,-93.40680818,37.09174515,01
Wilson's Creek National Battlefield,7.8,Light drizzle,2016,21,Crop,1/7/2016,18:52:19,-93.40712594,37.09205068,01
Wilson's Creek National Battlefield,7.8,Light drizzle,2016,8,Grassland/Prairie,1/7/2016,18:54:22,-93.40780134,37.09398071,01
Wilson's Creek National Battlefield,7.8,Light drizzle,2016,11,Grassland/Prairie,1/7/2016,18:55:37,-93.40780729,37.09406476,01
Wilson's Creek National Battlefield,7.8,Light drizzle,2016,2,Grassland/Prairie,1/7/2016,18:56:49,-93.40788098,37.09492084,01
Wilson's Creek National Battlefield,7.8,Light drizzle,2016,2,Upland Forest,1/7/2016,18:58:19,-93.40890631,37.09580536,01
Wilson's Creek National Battlefield,7.8,Light drizzle,2016,4,Upland Forest,1/7/2016,19:00:02,-93.40933489,37.09582619,01
Wilson's Creek National Battlefield,7.3,Light rain,2016,2,Grassland/Prairie,1/7/2016,19:20:02,-93.40611112,37.11578919,01
Wilson's Creek National Battlefield,7.3,Light rain,2016,1,Grassland/Prairie,1/7/2016,19:22:05,-93.40381778,37.11568097,01
Wilson's Creek National Battlefield,7.3,Light rain,2016,7,Grassland/Prairie,1/7/2016,19:23:17,-93.40341616,37.11562978,01
Wilson's Creek National Battlefield,7.3,Light rain,2016,5,Grassland/Prairie,1/7/2016,19:24:41,-93.40272304,37.11531995,01
Wilson's Creek National Battlefield,7.3,Light rain,2016,7,Grassland/Prairie,1/7/2016,19:26:10,-93.40226073,37.11472426,01
Wilson's Creek National Battlefield,7.3,Light rain,2016,3,Grassland/Prairie,1/7/2016,19:27:32,-93.40185161,37.11360542,01
Wilson's Creek National Battlefield,7.3,Light rain,2016,3,Crop,1/7/2016,19:28:24,-93.40184247,37.11356235,01
Wilson's Creek National Battlefield,7.3,Light rain,2016,3,Grassland/Prairie,1/7/2016,19:30:27,-93.40158129,37.11241017,01
Wilson's Creek National Battlefield,7.3,Light rain,2016,2,Upland Forest,1/7/2016,19:33:17,-93.39857001,37.10973575,01
Wilson's Creek National Battlefield,7.3,Light rain,2016,2,Grassland/Prairie,1/7/2016,19:34:09,-93.39856838,37.10973255,01
Wilson's Creek National Battlefield,7.3,Light rain,2016,2,Grassland/Prairie,1/7/2016,19:41:55,-93.40440979,37.09972964,01
Wilson's Creek National Battlefield,7.3,Light rain,2016,3,Riparian Forest,1/7/2016,19:47:06,-93.4043634,37.09168774,01
Wilson's Creek National Battlefield,7.3,Light rain,2016,3,Grassland/Prairie,1/7/2016,19:48:20,-93.40466074,37.09155455,01
Wilson's Creek National Battlefield,7.3,Light rain,2016,8,Grassland/Prairie,1/7/2016,19:49:13,-93.40469756,37.09153866,01
Wilson's Creek National Battlefield,7.3,Light rain,2016,4,Crop,1/7/2016,19:51:19,-93.40616345,37.09143095,01
Wilson's Creek National Battlefield,7.3,Light rain,2016,10,Crop,1/7/2016,19:52:23,-93.40649567,37.0915554,01
Wilson's Creek National Battlefield,7.3,Light rain,2016,4,Grassland/Prairie,1/7/2016,19:53:25,-93.40652163,37.09156801,01
Wilson's Creek National Battlefield,7.3,Light rain,2016,25,Crop,1/7/2016,19:54:21,-93.40662693,37.09162697,01
Wilson's Creek National Battlefield,7.3,Light rain,2016,15,Grassland/Prairie,1/7/2016,19:57:39,-93.40776602,37.09378851,01
Wilson's Creek National Battlefield,7.3,Light rain,2016,1,Grassland/Prairie,1/7/2016,20:00:45,-93.40960246,37.09583266,01
Wilson's Creek National Battlefield,7.2,No rain,2016,2,Grassland/Prairie,1/7/2016,20:23:28,-93.40605782,37.11576589,01
Wilson's Creek National Battlefield,7.2,No rain,2016,9,Grassland/Prairie,1/7/2016,20:25:17,-93.40333557,37.11561752,01
Wilson's Creek National Battlefield,7.2,No rain,2016,6,Grassland/Prairie,1/7/2016,20:27:34,-93.40262977,37.1152478,01
Wilson's Creek National Battlefield,7.2,No rain,2016,5,Grassland/Prairie,1/7/2016,20:28:40,-93.40228594,37.11476023,01
Wilson's Creek National Battlefield,7.2,No rain,2016,1,Grassland/Prairie,1/7/2016,20:30:54,-93.4016907,37.11279273,01
Wilson's Creek National Battlefield,7.2,No rain,2016,7,Grassland/Prairie,1/7/2016,20:31:48,-93.40154908,37.11235543,01
Wilson's Creek National Battlefield,7.2,No rain,2016,2,Grassland/Prairie,1/7/2016,20:32:50,-93.40150254,37.11223911,01
Wilson's Creek National Battlefield,7.2,No rain,2016,2,Upland Forest,1/7/2016,20:35:10,-93.39860775,37.10978823,01
Wilson's Creek National Battlefield,7.2,No rain,2016,1,Riparian Forest,1/7/2016,20:37:13,-93.39871467,37.10812749,01
Wilson's Creek National Battlefield,7.2,No rain,2016,6,Grassland/Prairie,1/7/2016,20:42:45,-93.40393513,37.10175019,01
Wilson's Creek National Battlefield,7.2,No rain,2016,2,Grassland/Prairie,1/7/2016,20:44:26,-93.40440073,37.10042102,01
Wilson's Creek National Battlefield,7.2,No rain,2016,1,Grassland/Prairie,1/7/2016,20:51:07,-93.40481937,37.09149592,01
Wilson's Creek National Battlefield,7.2,No rain,2016,5,Crop,1/7/2016,20:52:20,-93.40506704,37.09142461,01
Wilson's Creek National Battlefield,7.2,No rain,2016,4,Grassland/Prairie,1/7/2016,20:53:45,-93.40509511,37.09141743,01
Wilson's Creek National Battlefield,7.2,No rain,2016,7,Crop,1/7/2016,20:54:29,-93.40524357,37.09139052,01
Wilson's Creek National Battlefield,7.2,No rain,2016,4,Crop,1/7/2016,20:55:46,-93.40569201,37.09136587,01
Wilson's Creek National Battlefield,7.2,No rain,2016,34,Crop,1/7/2016,20:57:13,-93.40675617,37.09170249,01
Wilson's Creek National Battlefield,7.2,No rain,2016,8,Crop,1/7/2016,20:59:41,-93.40712413,37.09206297,01
Wilson's Creek National Battlefield,7.2,No rain,2016,11,Grassland/Prairie,1/7/2016,21:02:05,-93.40780785,37.09413474,01
Wilson's Creek National Battlefield,11.8,No rain,2016,1,Upland Forest,1/14/2016,18:24:27,-93.41047903,37.11680357,01
Wilson's Creek National Battlefield,11.8,No rain,2016,1,Riparian Forest,1/14/2016,18:28:10,-93.40715951,37.11640123,01
Wilson's Creek National Battlefield,11.8,No rain,2016,3,Grassland/Prairie,1/14/2016,18:30:25,-93.40606754,37.11577776,01
Wilson's Creek National Battlefield,11.8,No rain,2016,6,Grassland/Prairie,1/14/2016,18:34:12,-93.40371782,37.11567623,01
Wilson's Creek National Battlefield,11.8,No rain,2016,11,Crop,1/14/2016,18:36:46,-93.40208429,37.11434257,01
Wilson's Creek National Battlefield,11.8,No rain,2016,12,Grassland/Prairie,1/14/2016,18:42:24,-93.39846179,37.10892141,01
Wilson's Creek National Battlefield,11.8,No rain,2016,3,Grassland/Prairie,1/14/2016,18:51:35,-93.4041774,37.09807176,01
Wilson's Creek National Battlefield,11.8,No rain,2016,5,Riparian Scrub,1/14/2016,18:57:41,-93.40369538,37.09207063,01
Wilson's Creek National Battlefield,11.8,No rain,2016,3,Grassland/Prairie,1/14/2016,19:00:40,-93.40487528,37.09147924,01
Wilson's Creek National Battlefield,11.8,No rain,2016,15,Crop,1/14/2016,19:02:12,-93.40588128,37.09138204,01
Wilson's Creek National Battlefield,11.8,No rain,2016,3,Crop,1/14/2016,19:03:55,-93.40593119,37.09138942,01
Wilson's Creek National Battlefield,11.8,No rain,2016,16,Crop,1/14/2016,19:04:36,-93.40595378,37.09139263,01
Wilson's Creek National Battlefield,11.8,No rain,2016,39,Crop,1/14/2016,19:06:25,-93.40692566,37.0918502,01
Wilson's Creek National Battlefield,11.8,No rain,2016,2,Crop,1/14/2016,19:08:55,-93.40716994,37.09213028,01
Wilson's Creek National Battlefield,11.8,No rain,2016,1,Grassland/Prairie,1/14/2016,19:15:42,-93.41165429,37.09790906,01
Wilson's Creek National Battlefield,11.8,No rain,2016,2,Upland Forest,1/14/2016,19:21:05,-93.41613114,37.10372588,01
Wilson's Creek National Battlefield,11.3,No rain,2016,1,Grassland/Prairie,1/14/2016,19:37:41,-93.40887179,37.11707138,01
Wilson's Creek National Battlefield,11.3,No rain,2016,2,Grassland/Prairie,1/14/2016,19:40:29,-93.40633555,37.11590444,01
Wilson's Creek National Battlefield,11.3,No rain,2016,6,Grassland/Prairie,1/14/2016,19:42:50,-93.40389904,37.11568392,01
Wilson's Creek National Battlefield,11.3,No rain,2016,2,Grassland/Prairie,1/14/2016,19:45:43,-93.40206073,37.11428293,01
Wilson's Creek National Battlefield,11.3,No rain,2016,6,Crop,1/14/2016,19:47:11,-93.40192695,37.11388969,01
Wilson's Creek National Battlefield,11.3,No rain,2016,5,Grassland/Prairie,1/14/2016,19:47:52,-93.40191894,37.11386059,01
Wilson's Creek National Battlefield,11.3,No rain,2016,12,Grassland/Prairie,1/14/2016,19:53:36,-93.39846595,37.10889013,01
Wilson's Creek National Battlefield,11.3,No rain,2016,2,Grassland/Prairie,1/14/2016,20:01:35,-93.40417515,37.09807443,01
Wilson's Creek National Battlefield,11.3,No rain,2016,6,Crop,1/14/2016,20:06:41,-93.40472816,37.09153268,01
Wilson's Creek National Battlefield,11.3,No rain,2016,2,Grassland/Prairie,1/14/2016,20:08:09,-93.40476025,37.09151916,01
Wilson's Creek National Battlefield,11.3,No rain,2016,35,Crop,1/14/2016,20:09:45,-93.40616795,37.09143945,01
Wilson's Creek National Battlefield,11.3,No rain,2016,14,Crop,1/14/2016,20:11:52,-93.40618814,37.09144498,01
Wilson's Creek National Battlefield,11.3,No rain,2016,47,Crop,1/14/2016,20:14:11,-93.40723714,37.09224367,01
Wilson's Creek National Battlefield,11.3,No rain,2016,2,Upland Forest,1/14/2016,20:26:50,-93.41613786,37.10373103,01
Wilson's Creek National Battlefield,9.7,No rain,2016,4,Grassland/Prairie,1/14/2016,20:43:42,-93.40638093,37.1159355,01
Wilson's Creek National Battlefield,9.7,No rain,2016,5,Grassland/Prairie,1/14/2016,20:46:47,-93.40278868,37.11537663,01
Wilson's Creek National Battlefield,9.7,No rain,2016,6,Crop,1/14/2016,20:49:18,-93.40192744,37.11390324,01
Wilson's Creek National Battlefield,9.7,No rain,2016,5,Grassland/Prairie,1/14/2016,20:50:46,-93.40169972,37.11281632,01
Wilson's Creek National Battlefield,9.7,No rain,2016,12,Grassland/Prairie,1/14/2016,20:55:12,-93.39849054,37.10878363,01
Wilson's Creek National Battlefield,9.7,No rain,2016,4,Upland Forest,1/14/2016,21:02:48,-93.40420354,37.09825596,01
Wilson's Creek National Battlefield,9.7,No rain,2016,10,Grassland/Prairie,1/14/2016,21:08:17,-93.40399154,37.09185968,01
Wilson's Creek National Battlefield,9.7,No rain,2016,3,Grassland/Prairie,1/14/2016,21:09:52,-93.40485733,37.09147907,01
Wilson's Creek National Battlefield,9.7,No rain,2016,24,Crop,1/14/2016,21:11:47,-93.40585427,37.09138172,01
Wilson's Creek National Battlefield,9.7,No rain,2016,54,Crop,1/14/2016,21:13:50,-93.40590894,37.09138994,01
Wilson's Creek National Battlefield,9.7,No rain,2016,1,Upland Forest,1/14/2016,21:19:34,-93.4097012,37.09583827,01
Wilson's Creek National Battlefield,-1.1,Snow,2016,1,Upland Forest,1/21/2016,18:30:44,-93.4091156,37.11707093,01
Wilson's Creek National Battlefield,-1.1,Snow,2016,1,Grassland/Prairie,1/21/2016,18:32:34,-93.40909157,37.11707229,01
Wilson's Creek National Battlefield,-1.1,Snow,2016,1,Upland Forest,1/21/2016,18:35:30,-93.40601175,37.11575761,01
Wilson's Creek National Battlefield,-1.1,Snow,2016,5,Grassland/Prairie,1/21/2016,18:36:57,-93.40490854,37.11568427,01
Wilson's Creek National Battlefield,-1.1,Snow,2016,3,Grassland/Prairie,1/21/2016,18:38:59,-93.4028684,37.11542593,01
Wilson's Creek National Battlefield,-1.1,Snow,2016,5,Grassland/Prairie,1/21/2016,18:40:58,-93.40248081,37.11508348,01
Wilson's Creek National Battlefield,-1.1,Snow,2016,4,Grassland/Prairie,1/21/2016,18:45:15,-93.40011492,37.11072869,01
Wilson's Creek National Battlefield,-1.1,Snow,2016,2,Grassland/Prairie,1/21/2016,18:47:28,-93.39847541,37.10887203,01
Wilson's Creek National Battlefield,-1.1,Snow,2016,1,Crop,1/21/2016,18:58:07,-93.4051347,37.09140627,01
Wilson's Creek National Battlefield,-1.1,Snow,2016,1,Grassland/Prairie,1/21/2016,19:06:38,-93.41538734,37.10158386,01
Wilson's Creek National Battlefield,-2.2,Snow,2016,2,Grassland/Prairie,1/21/2016,19:31:15,-93.40873094,37.11707081,01
Wilson's Creek National Battlefield,-2.2,Snow,2016,5,Grassland/Prairie,1/21/2016,19:35:13,-93.40488401,37.11568071,01
Wilson's Creek National Battlefield,-2.2,Snow,2016,3,Upland Forest,1/21/2016,19:36:37,-93.40390208,37.11568248,01
Wilson's Creek National Battlefield,-2.2,Snow,2016,4,Grassland/Prairie,1/21/2016,19:38:16,-93.40251989,37.11513984,01
Wilson's Creek National Battlefield,-2.2,Snow,2016,3,Upland Scrub,1/21/2016,19:41:07,-93.40167432,37.11269119,01
Wilson's Creek National Battlefield,-2.2,Snow,2016,3,Upland Forest,1/21/2016,19:45:01,-93.39876363,37.10996987,01
Wilson's Creek National Battlefield,-2.2,Snow,2016,1,Grassland/Prairie,1/21/2016,20:03:59,-93.41530939,37.10122007,01
Wilson's Creek National Battlefield,-3,Snow,2016,2,Grassland/Prairie,1/21/2016,20:31:25,-93.40871569,37.11706638,01
Wilson's Creek National Battlefield,-3,Snow,2016,1,Grassland/Prairie,1/21/2016,20:33:41,-93.40651741,37.11602115,01
Wilson's Creek National Battlefield,-3,Snow,2016,5,Grassland/Prairie,1/21/2016,20:35:20,-93.40491007,37.1156818,01
Wilson's Creek National Battlefield,-3,Snow,2016,3,Grassland/Prairie,1/21/2016,20:36:48,-93.40391944,37.11568403,01
Wilson's Creek National Battlefield,-3,Snow,2016,4,Grassland/Prairie,1/21/2016,20:38:24,-93.40253925,37.11516009,01
Wilson's Creek National Battlefield,-3,Snow,2016,2,Grassland/Prairie,1/21/2016,20:40:05,-93.40226265,37.11472034,01
Wilson's Creek National Battlefield,-3,Snow,2016,5,Crop,1/21/2016,20:55:38,-93.40732444,37.0924155,01
Wilson's Creek National Battlefield,-3,Snow,2016,1,Grassland/Prairie,1/21/2016,21:02:41,-93.41527674,37.10112645,01
Wilson's Creek National Battlefield,6.3,No rain,2016,2,Riparian Forest,1/28/2016,18:38:49,-93.40747816,37.11659117,01
Wilson's Creek National Battlefield,6.3,No rain,2016,14,Grassland/Prairie,1/28/2016,18:40:22,-93.40665492,37.11610101,01
Wilson's Creek National Battlefield,6.3,No rain,2016,6,Grassland/Prairie,1/28/2016,18:42:10,-93.40628041,37.11588286,01
Wilson's Creek National Battlefield,6.3,No rain,2016,3,Grassland/Prairie,1/28/2016,18:43:26,-93.40594188,37.11573663,01
Wilson's Creek National Battlefield,6.3,No rain,2016,6,Grassland/Prairie,1/28/2016,18:45:57,-93.40464632,37.11568186,01
Wilson's Creek National Battlefield,6.3,No rain,2016,2,Grassland/Prairie,1/28/2016,18:48:12,-93.40269844,37.11531417,01
Wilson's Creek National Battlefield,6.3,No rain,2016,18,Crop,1/28/2016,18:50:04,-93.40203137,37.11420175,01
Wilson's Creek National Battlefield,6.3,No rain,2016,3,Grassland/Prairie,1/28/2016,18:55:22,-93.39845119,37.10906606,01
Wilson's Creek National Battlefield,6.3,No rain,2016,2,Grassland/Prairie,1/28/2016,18:56:35,-93.39855947,37.1085047,01
Wilson's Creek National Battlefield,6.3,No rain,2016,5,Grassland/Prairie,1/28/2016,18:58:07,-93.39877496,37.10804054,01
Wilson's Creek National Battlefield,6.3,No rain,2016,2,Grassland/Prairie,1/28/2016,19:03:28,-93.40395207,37.1017395,01
Wilson's Creek National Battlefield,6.3,No rain,2016,2,Upland Forest,1/28/2016,19:09:09,-93.40363255,37.09214761,01
Wilson's Creek National Battlefield,6.3,No rain,2016,5,Grassland/Prairie,1/28/2016,19:11:52,-93.40365169,37.0921241,01
Wilson's Creek National Battlefield,6.3,No rain,2016,25,Crop,1/28/2016,19:14:29,-93.40590868,37.09138481,01
Wilson's Creek National Battlefield,6.3,No rain,2016,10,Crop,1/28/2016,19:17:41,-93.4068777,37.09180542,01
Wilson's Creek National Battlefield,6.3,No rain,2016,38,Crop,1/28/2016,19:18:58,-93.40709578,37.09202388,01
Wilson's Creek National Battlefield,6.3,No rain,2016,5,Grassland/Prairie,1/28/2016,19:22:58,-93.40775412,37.09370929,01
Wilson's Creek National Battlefield,6.3,No rain,2016,3,Upland Forest,1/28/2016,19:25:37,-93.40892205,37.09581202,01
Wilson's Creek National Battlefield,2.8,No rain,2016,6,Grassland/Prairie,1/28/2016,19:45:39,-93.40650336,37.11601139,01
Wilson's Creek National Battlefield,2.8,No rain,2016,13,Grassland/Prairie,1/28/2016,19:47:35,-93.40620334,37.11583478,01
Wilson's Creek National Battlefield,2.8,No rain,2016,5,Grassland/Prairie,1/28/2016,19:50:10,-93.40464551,37.11568303,01
Wilson's Creek National Battlefield,2.8,No rain,2016,2,Grassland/Prairie,1/28/2016,19:51:18,-93.40403483,37.11569004,01
Wilson's Creek National Battlefield,2.8,No rain,2016,7,Grassland/Prairie,1/28/2016,19:52:57,-93.40248345,37.11509817,01
Wilson's Creek National Battlefield,2.8,No rain,2016,2,Grassland/Prairie,1/28/2016,19:55:22,-93.4019167,37.11386706,01
Wilson's Creek National Battlefield,2.8,No rain,2016,11,Crop,1/28/2016,19:56:40,-93.40190692,37.11383302,01
Wilson's Creek National Battlefield,2.8,No rain,2016,3,Grassland/Prairie,1/28/2016,20:00:14,-93.39845788,37.10902999,01
Wilson's Creek National Battlefield,2.8,No rain,2016,6,Grassland/Prairie,1/28/2016,20:01:43,-93.39894408,37.10778052,01
Wilson's Creek National Battlefield,2.8,No rain,2016,9,Crop,1/28/2016,20:13:02,-93.40458272,37.0916001,01
Wilson's Creek National Battlefield,2.8,No rain,2016,18,Crop,1/28/2016,20:15:08,-93.40575194,37.09137325,01
Wilson's Creek National Battlefield,2.8,No rain,2016,5,Crop,1/28/2016,20:18:25,-93.40668918,37.09165615,01
Wilson's Creek National Battlefield,2.8,No rain,2016,7,Crop,1/28/2016,20:19:57,-93.40677116,37.09171007,01
Wilson's Creek National Battlefield,2.8,No rain,2016,30,Crop,1/28/2016,20:21:16,-93.40708578,37.09200786,01
Wilson's Creek National Battlefield,2.8,No rain,2016,5,Grassland/Prairie,1/28/2016,20:25:14,-93.40778396,37.09389144,01
Wilson's Creek National Battlefield,2.8,No rain,2016,1,Grassland/Prairie,1/28/2016,20:26:48,-93.40783856,37.09438011,01
Wilson's Creek National Battlefield,1.9,No rain,2016,1,Grassland/Prairie,1/28/2016,20:46:53,-93.40804248,37.11690518,01
Wilson's Creek National Battlefield,1.9,No rain,2016,6,Grassland/Prairie,1/28/2016,20:48:48,-93.40628048,37.11587274,01
Wilson's Creek National Battlefield,1.9,No rain,2016,4,Grassland/Prairie,1/28/2016,20:51:02,-93.40531963,37.11567907,01
Wilson's Creek National Battlefield,1.9,No rain,2016,2,Grassland/Prairie,1/28/2016,20:52:38,-93.40370027,37.11567514,01
Wilson's Creek National Battlefield,1.9,No rain,2016,5,Grassland/Prairie,1/28/2016,20:53:55,-93.40256797,37.11517887,01
Wilson's Creek National Battlefield,1.9,No rain,2016,7,Crop,1/28/2016,20:55:20,-93.40204271,37.11424916,01
Wilson's Creek National Battlefield,1.9,No rain,2016,2,Grassland/Prairie,1/28/2016,20:56:43,-93.40186328,37.11368452,01
Wilson's Creek National Battlefield,1.9,No rain,2016,5,Grassland/Prairie,1/28/2016,20:58:31,-93.40125195,37.11179031,01
Wilson's Creek National Battlefield,1.9,No rain,2016,3,Grassland/Prairie,1/28/2016,21:01:15,-93.39845086,37.10902556,01
Wilson's Creek National Battlefield,1.9,No rain,2016,6,Grassland/Prairie,1/28/2016,21:02:47,-93.39891472,37.1078181,01
Wilson's Creek National Battlefield,1.9,No rain,2016,14,Crop,1/28/2016,21:12:53,-93.40453842,37.09161412,01
Wilson's Creek National Battlefield,1.9,No rain,2016,6,Crop,1/28/2016,21:15:02,-93.40567684,37.09136755,01
Wilson's Creek National Battlefield,1.9,No rain,2016,12,Crop,1/28/2016,21:16:13,-93.40624443,37.09146173,01
Wilson's Creek National Battlefield,1.9,No rain,2016,17,Crop,1/28/2016,21:17:54,-93.40684899,37.09177275,01
Wilson's Creek National Battlefield,1.9,No rain,2016,8,Crop,1/28/2016,21:19:12,-93.40689219,37.09180998,01
Wilson's Creek National Battlefield,1.9,No rain,2016,20,Crop,1/28/2016,21:20:32,-93.40725443,37.09227282,01
Wilson's Creek National Battlefield,1.9,No rain,2016,6,Crop,1/28/2016,21:22:00,-93.40737822,37.09256884,01
Wilson's Creek National Battlefield,1.9,No rain,2016,1,Grassland/Prairie,1/28/2016,21:23:56,-93.40779264,37.0939271,01
Wilson's Creek National Battlefield,1.9,No rain,2016,1,Upland Forest,1/28/2016,21:26:05,-93.40930906,37.09582186,01
Wilson's Creek National Battlefield,0,No rain,2016,2,Riparian Forest,2/4/2016,18:47:09,-93.40752868,37.11662453,02
Wilson's Creek National Battlefield,0,No rain,2016,3,Grassland/Prairie,2/4/2016,18:50:42,-93.40498588,37.11568193,02
Wilson's Creek National Battlefield,0,No rain,2016,8,Grassland/Prairie,2/4/2016,18:52:03,-93.40457339,37.11569,02
Wilson's Creek National Battlefield,0,No rain,2016,7,Grassland/Prairie,2/4/2016,18:54:09,-93.40251373,37.11513114,02
Wilson's Creek National Battlefield,0,No rain,2016,15,Crop,2/4/2016,18:55:42,-93.40218077,37.11457078,02
Wilson's Creek National Battlefield,0,No rain,2016,2,Grassland/Prairie,2/4/2016,18:58:07,-93.40179863,37.1133477,02
Wilson's Creek National Battlefield,0,No rain,2016,4,Grassland/Prairie,2/4/2016,18:59:44,-93.4015025,37.11223981,02
Wilson's Creek National Battlefield,0,No rain,2016,1,Grassland/Prairie,2/4/2016,19:14:00,-93.40358289,37.092209,02
Wilson's Creek National Battlefield,0,No rain,2016,4,Grassland/Prairie,2/4/2016,19:15:13,-93.40360083,37.09218637,02
Wilson's Creek National Battlefield,0,No rain,2016,14,Grassland/Prairie,2/4/2016,19:16:27,-93.40361609,37.09216769,02
Wilson's Creek National Battlefield,0,No rain,2016,2,Grassland/Prairie,2/4/2016,19:19:46,-93.40517479,37.09139316,02
Wilson's Creek National Battlefield,0,No rain,2016,15,Crop,2/4/2016,19:21:24,-93.40609591,37.09141799,02
Wilson's Creek National Battlefield,0,No rain,2016,24,Crop,2/4/2016,19:24:11,-93.40648546,37.09156071,02
Wilson's Creek National Battlefield,0,No rain,2016,7,Crop,2/4/2016,19:26:01,-93.40653494,37.09158318,02
Wilson's Creek National Battlefield,0,No rain,2016,7,Crop,2/4/2016,19:26:53,-93.4066195,37.09162649,02
Wilson's Creek National Battlefield,0,No rain,2016,19,Crop,2/4/2016,19:27:55,-93.40690257,37.09182399,02
Wilson's Creek National Battlefield,0,No rain,2016,5,Crop,2/4/2016,19:30:55,-93.40748472,37.09285108,02
Wilson's Creek National Battlefield,0,No rain,2016,14,Grassland/Prairie,2/4/2016,19:32:15,-93.40773486,37.09364692,02
Wilson's Creek National Battlefield,0,No rain,2016,9,Grassland/Prairie,2/4/2016,19:33:32,-93.407836,37.09425382,02
Wilson's Creek National Battlefield,0,No rain,2016,2,Grassland/Prairie,2/4/2016,19:34:26,-93.40784411,37.09437538,02
Wilson's Creek National Battlefield,0,No rain,2016,3,Grassland/Prairie,2/4/2016,19:35:48,-93.40826283,37.0955967,02
Wilson's Creek National Battlefield,-3.6,No rain,2016,2,Grassland/Prairie,2/4/2016,20:00:43,-93.40641383,37.11595981,02
Wilson's Creek National Battlefield,-3.6,No rain,2016,4,Grassland/Prairie,2/4/2016,20:02:34,-93.40502053,37.11568132,02
Wilson's Creek National Battlefield,-3.6,No rain,2016,6,Grassland/Prairie,2/4/2016,20:03:45,-93.40449476,37.11568812,02
Wilson's Creek National Battlefield,-3.6,No rain,2016,4,Grassland/Prairie,2/4/2016,20:05:39,-93.40246896,37.115079,02
Wilson's Creek National Battlefield,-3.6,No rain,2016,2,Grassland/Prairie,2/4/2016,20:07:36,-93.40191743,37.11388695,02
Wilson's Creek National Battlefield,-3.6,No rain,2016,4,Grassland/Prairie,2/4/2016,20:09:21,-93.40152799,37.1122869,02
Wilson's Creek National Battlefield,-3.6,No rain,2016,1,Other,2/4/2016,20:23:00,-93.40389151,37.09611324,02
Wilson's Creek National Battlefield,-3.6,No rain,2016,1,Grassland/Prairie,2/4/2016,20:26:28,-93.4036873,37.09209061,02
Wilson's Creek National Battlefield,-3.6,No rain,2016,15,Grassland/Prairie,2/4/2016,20:27:55,-93.40370078,37.09207748,02
Wilson's Creek National Battlefield,-3.6,No rain,2016,16,Crop,2/4/2016,20:30:38,-93.40580709,37.09136927,02
Wilson's Creek National Battlefield,-3.6,No rain,2016,2,Grassland/Prairie,2/4/2016,20:31:45,-93.40586855,37.09137836,02
Wilson's Creek National Battlefield,-3.6,No rain,2016,9,Crop,2/4/2016,20:33:02,-93.40614284,37.0914309,02
Wilson's Creek National Battlefield,-3.6,No rain,2016,10,Crop,2/4/2016,20:35:48,-93.40722684,37.09220715,02
Wilson's Creek National Battlefield,-3.6,No rain,2016,6,Grassland/Prairie,2/4/2016,20:38:30,-93.40773271,37.09359562,02
Wilson's Creek National Battlefield,-3.6,No rain,2016,9,Upland Forest,2/4/2016,20:40:05,-93.40780301,37.09403544,02
Wilson's Creek National Battlefield,-3.6,No rain,2016,3,Grassland/Prairie,2/4/2016,20:40:51,-93.4078064,37.09406283,02
Wilson's Creek National Battlefield,-3.6,No rain,2016,2,Upland Forest,2/4/2016,20:43:54,-93.40992156,37.09583375,02
Wilson's Creek National Battlefield,-5,No rain,2016,3,Grassland/Prairie,2/4/2016,21:07:13,-93.40645394,37.11597923,02
Wilson's Creek National Battlefield,-5,No rain,2016,2,Grassland/Prairie,2/4/2016,21:09:03,-93.40514281,37.11567707,02
Wilson's Creek National Battlefield,-5,No rain,2016,6,Upland Forest,2/4/2016,21:10:06,-93.40510223,37.11567609,02
Wilson's Creek National Battlefield,-5,No rain,2016,5,Grassland/Prairie,2/4/2016,21:12:16,-93.40272743,37.11534176,02
